ID,Comprende los objetivos del equipo y los objetivos de la empresa.,Ve cómo la contribución personal impacta el negocio.,Toma medidas basadas en la comprensión de las necesidades del cliente y del consumidor.,Pregunta activamente para aprender sobre el negocio para tomar decisiones apropiadas,Comprende el impacto de nuestras operaciones en la comunidad.,Participa en actividades dentro de la comunidad.,Asume la responsabilidad de sus propias acciones y consecuencias.,Muestra congruencia en palabras y acciones.,Vive los valores y principios de Nestlé.,Actúa teniendo en cuenta la reputación y el mejor interés de la organización.,Interactúa con integridad y honestidad.,Admite errores.,Logra resultados en el cumplimiento de los Principios empresariales corporativos de Nestlé.,Muestra un impulso para alcanzar objetivos ambiciosos de desempeño y estándares de calidad.,Planea y prioriza el trabajo de manera efectiva.,Aprovecha cada oportunidad para hacer más de lo esperado.,No duda en actuar.,Persigue objetivos con energía y conduce hasta su finalización.,Asume la responsabilidad de entregar los resultados esperados (qué y cómo).,Busca activamente comentarios de otros.,Crea y ejecuta planes de desarrollo personal.,Aprovecha todas las oportunidades para aprender y crecer.,Aprende de los éxitos y errores.,Tiene recursos para perseguir objetivos de aprendizaje.,"Tiene una gran autoconciencia personal: fortalezas, debilidades, oportunidades y límites.",Obtiene la confianza y el apoyo de los demás.,Está preparado para hacer compromisos para lograr los objetivos del grupo.,"Contribuye activamente con ideas, energía y el deseo de tener éxito como equipo.",Influye sin autoridad.,Se interesa y escucha atentamente las ideas de los demás.,Funciona a través de desacuerdos sin dañar las relaciones.,Anticipa problemas futuros y trabaja para minimizarlos o prevenirlos.,"Afronta nuevos problemas, abre nuevos caminos y desarrolla planes de contingencia.",Inicia y contribuye a la innovación y la mejora continua.,Es de mente abierta hacia nuevas y diferentes formas de hacer las cosas.,"Desafía constructivamente el ""por qué"" y pregunta ""por qué no"".",Actúa de manera decisiva y proactiva.,Comprende los objetivos del equipo y los objetivos de la empresa._AUTOEVALUCIÓN,Ve cómo la contribución personal impacta el negocio._AUTOEVALUCIÓN,Toma medidas basadas en la comprensión de las necesidades del cliente y del consumidor._AUTOEVALUCIÓN,Pregunta activamente para aprender sobre el negocio para tomar decisiones apropiadas_AUTOEVALUCIÓN,Comprende el impacto de nuestras operaciones en la comunidad._AUTOEVALUCIÓN,Participa en actividades dentro de la comunidad._AUTOEVALUCIÓN,Asume la responsabilidad de sus propias acciones y consecuencias._AUTOEVALUCIÓN,Muestra congruencia en palabras y acciones._AUTOEVALUCIÓN,Vive los valores y principios de Nestlé._AUTOEVALUCIÓN,Actúa teniendo en cuenta la reputación y el mejor interés de la organización._AUTOEVALUCIÓN,Interactúa con integridad y honestidad._AUTOEVALUCIÓN,Admite errores._AUTOEVALUCIÓN,Logra resultados en el cumplimiento de los Principios empresariales corporativos de Nestlé._AUTOEVALUCIÓN,Muestra un impulso para alcanzar objetivos ambiciosos de desempeño y estándares de calidad._AUTOEVALUCIÓN,Planea y prioriza el trabajo de manera efectiva._AUTOEVALUCIÓN,Aprovecha cada oportunidad para hacer más de lo esperado._AUTOEVALUCIÓN,No duda en actuar._AUTOEVALUCIÓN,Persigue objetivos con energía y conduce hasta su finalización._AUTOEVALUCIÓN,Asume la responsabilidad de entregar los resultados esperados (qué y cómo)._AUTOEVALUCIÓN,Busca activamente comentarios de otros._AUTOEVALUCIÓN,Crea y ejecuta planes de desarrollo personal._AUTOEVALUCIÓN,Aprovecha todas las oportunidades para aprender y crecer._AUTOEVALUCIÓN,Aprende de los éxitos y errores._AUTOEVALUCIÓN,Tiene recursos para perseguir objetivos de aprendizaje._AUTOEVALUCIÓN,"Tiene una gran autoconciencia personal: fortalezas, debilidades, oportunidades y límites._AUTOEVALUCIÓN",Obtiene la confianza y el apoyo de los demás._AUTOEVALUCIÓN,Está preparado para hacer compromisos para lograr los objetivos del grupo._AUTOEVALUCIÓN,"Contribuye activamente con ideas, energía y el deseo de tener éxito como equipo._AUTOEVALUCIÓN",Influye sin autoridad._AUTOEVALUCIÓN,Se interesa y escucha atentamente las ideas de los demás._AUTOEVALUCIÓN,Funciona a través de desacuerdos sin dañar las relaciones._AUTOEVALUCIÓN,Anticipa problemas futuros y trabaja para minimizarlos o prevenirlos._AUTOEVALUCIÓN,"Afronta nuevos problemas, abre nuevos caminos y desarrolla planes de contingencia._AUTOEVALUCIÓN",Inicia y contribuye a la innovación y la mejora continua._AUTOEVALUCIÓN,Es de mente abierta hacia nuevas y diferentes formas de hacer las cosas._AUTOEVALUCIÓN,"Desafía constructivamente el ""por qué"" y pregunta ""por qué no""._AUTOEVALUCIÓN",Actúa de manera decisiva y proactiva._AUTOEVALUCIÓN,Date,Global Pay Grade,Function,Position,Technical Entry Date (date format),Age,PotencialT,DesempeñoT,Desempeño,Potencial
10979222,3,3,3,3,3,2,4,3,4,3,4,4,4,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,2,2,3,3,4,4,3,2,4,3,3,4,4,4,3,3,3,3,4,3,3,4,3,4,4,4,4,4,3,4,3,3,4,3,3,4,4,4,4,2021-04-30,K,Marketing & Sales,Coffee Specialist Boutique,835,30-34,2,2,2,2
10979225,3,4,4,4,4,3,4,4,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2021-04-30,J,Operations,Especialista Proyectos Ingenieria,835,30-34,2,1,2,3
10979227,3,2,3,2,3,3,3,4,3,3,4,4,2,3,2,2,2,2,2,2,3,3,3,3,3,2,3,2,2,3,2,2,3,2,3,2,2,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,2020-01-31,J,Operations,Especialista Proyectos Ingenieria,835,20-24,#,#,1,2
10979239,3,2,2,4,4,3,4,4,4,3,4,3,3,3,3,4,4,4,3,3,4,3,3,2,3,3,4,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2021-04-30,L,Marketing & Sales,Vendedor NN,835,30-34,2,1,2,1
10979240,4,3,4,3,4,3,3,4,4,4,4,3,4,4,4,3,4,4,3,2,3,3,3,4,3,2,2,4,3,3,3,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,2,3,3,4,4,4,2021-04-30,K,Marketing & Sales,Analista Trade Marketing NP,835,25-29,2,3,2,3
10979244,4,4,4,4,4,4,4,3,4,4,4,4,4,3,2,2,3,2,2,3,2,2,3,4,3,4,3,2,2,3,4,2,2,2,3,2,2,2,1,3,2,2,3,4,4,4,4,4,4,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,4,4,3,3,2021-04-30,J,Human Resources,Especialista CoS,835,20-24,2,2,2,2
10980908,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,2,3,3,2,2,3,3,2,2,3,3,3,2,2,2,1,4,4,3,4,4,4,3,2,3,3,2,3,3,4,4,4,4,3,4,3,4,4,3,4,4,4,3,3,4,4,3,2021-04-30,M,Operations,Asistente Servicios Industriales,820,25-29,2,1,2,2
10980996,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,L,Marketing & Sales,Vendedor OOH y FS,820,25-29,2,2,2,2
10981641,3,3,3,4,4,3,3,4,4,4,4,4,3,3,4,4,4,3,4,3,4,4,4,3,4,3,3,4,3,4,4,3,3,4,4,3,4,4,4,3,4,3,3,4,3,4,4,4,4,2,3,3,3,3,3,3,4,2,4,3,2,2,3,2,2,2,3,2,2,2,3,3,3,3,2021-04-30,I,Marketing & Sales,Coordinador Servicios Marketing Médico,820,25-29,2,1,2,2
10981642,3,3,2,3,3,1,4,4,4,4,4,4,3,2,2,2,3,2,3,2,2,2,3,3,3,4,4,4,4,4,3,2,2,2,4,3,2,4,4,4,4,4,3,4,4,3,3,4,4,3,2,3,3,4,3,3,1,3,2,4,1,2,4,3,1,1,4,3,3,3,3,4,2,3,2021-04-30,J,Business Services,Especialista Data Management,820,30-34,2,2,2,1
10981643,3,3,3,4,4,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,3,4,4,4,3,4,2021-04-30,J,Research & Development,Especialista Innovacion Tecnologica,820,20-24,2,2,2,3
10981644,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,4,4,2021-04-30,J,Operations,Foreign Commerce Specialist,820,25-29,2,2,2,2
10981646,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,2,4,1,3,4,2,3,4,4,4,4,3,3,4,3,4,4,4,2,3,2,4,4,3,4,2,3,4,4,4,4,3,3,3,4,4,3,2021-04-30,J,Operations,Especialista Trainee TyM,820,25-29,2,2,2,2
10981648,3,3,3,4,4,4,4,4,3,3,4,4,3,3,3,3,4,4,3,3,3,3,4,3,3,4,3,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,3,2021-04-30,H,Operations,Jefe Desarrollo de Proveedores,820,30-34,2,2,3,3
10982361,3,3,3,3,3,3,4,4,3,4,4,4,3,3,2,2,2,2,2,3,2,2,2,3,3,3,3,3,4,4,4,2,2,3,2,3,2,3,3,4,1,2,3,4,3,4,3,4,4,3,3,3,2,3,2,4,4,3,3,4,3,3,4,3,4,3,4,4,3,2,3,4,1,3,2021-04-30,L,Marketing & Sales,Coffee Specialist Boutique PT,682,30-34,2,2,2,2
10982366,3,3,3,4,4,3,3,3,4,4,4,3,3,3,2,3,3,4,2,3,3,3,4,4,3,2,3,2,3,3,3,3,3,3,4,4,3,3,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,3,4,3,3,3,2,3,4,3,3,3,3,3,3,2021-04-30,J,Operations,Especialista Capacidad de la Red,820,30-34,1,1,2,2
10982367,4,4,4,4,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,L,Operations,Tecnico Liquidacion,820,30-34,2,2,3,2
10982371,3,3,2,3,2,3,4,4,3,3,4,4,3,3,4,3,4,4,4,3,2,3,3,3,2,4,3,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,4,4,3,3,4,4,4,4,3,4,4,4,3,3,4,4,4,2021-04-30,J,Research & Development,Especialista Desarrollo Embalajes,820,25-29,2,2,2,2
10982374,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,3,3,3,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4,2021-04-30,K,Marketing & Sales,Analista Informacion Cuentas Mayoreo,820,30-34,2,2,3,3
10984169,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,4,2,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,2021-04-30,L,Operations,Tecnico Cajero,820,35-39,2,2,2,2
10984171,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2021-04-30,I,Operations,Coordinador Bodegas y Transportes,820,30-34,2,3,3,2
10985526,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,3,3,4,2,3,2,2,4,4,3,3,4,4,3,3,2,3,3,3,3,2,2,3,4,3,2,3,4,2,2,4,4,2,3,2,4,2,3,2021-04-30,I,Marketing & Sales,Coordinador Categoria,805,25-29,2,2,2,2
10985527,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,4,4,4,3,4,4,4,3,4,4,3,3,3,4,3,4,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,2021-04-30,J,Marketing & Sales,Especialista Informacion Ventas,805,25-29,2,2,2,2
10985528,4,3,3,2,4,1,4,4,4,4,4,4,4,3,4,3,3,4,3,4,3,3,4,4,3,3,4,3,3,4,4,2,2,3,4,3,3,4,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,4,3,3,3,3,4,3,3,3,3,4,4,3,2021-04-30,I,Marketing & Sales,Coordinador Marketing Activation,805,25-29,2,2,3,2
10985530,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,4,4,3,4,4,4,3,4,4,3,3,3,4,3,3,3,2,3,2,3,2,4,3,2,3,3,3,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,3,2,2,2,3,2,2,2021-04-30,L,Marketing & Sales,Coffee Specialist Boutique PT,805,30-34,2,2,2,2
10985814,2,3,4,3,2,2,3,2,2,2,2,2,3,4,4,2,2,3,3,2,2,3,3,3,3,3,2,2,2,2,4,3,3,2,2,3,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,2,3,2,3,2021-04-30,L,Marketing & Sales,Asesor Nutricional JR.,805,30-34,2,1,2,2
10985817,4,3,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,3,3,4,3,4,4,3,3,3,4,4,3,4,3,4,4,4,4,4,3,4,4,3,2,3,3,4,2,3,3,2,2,3,3,3,3,2021-04-30,J,Human Resources,Especialista Educacion y Entrenamiento,805,25-29,2,3,3,3
10985818,4,3,3,3,3,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,2,3,2,3,3,4,3,4,4,3,4,3,2,3,2,3,2,3,4,3,3,4,2,4,4,4,4,4,4,4,4,3,3,4,4,4,2,2,4,4,3,3,3,3,4,4,4,3,3,3,2,4,3,3,2021-04-30,I,Marketing & Sales,Marketing Coordinator,805,25-29,2,2,2,2
10985819,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,3,4,4,4,3,2021-04-30,K,Operations,Analista Aseguramiento Calidad,805,25-29,1,1,2,2
10985823,2,3,3,4,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,4,3,3,3,4,2,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2021-04-30,L,Operations,Tecnico Almacen Tecnico,805,25-29,2,2,2,3
10985824,4,4,3,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,3,4,2,3,3,4,4,3,3,3,4,3,4,3,3,4,3,4,3,3,2021-04-30,J,Operations,Especialista MANTO Fabricacion,805,30-34,2,2,2,2
10985825,3,3,3,4,2,1,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,J,Operations,Especialista Instrumentacion y Control,805,20-24,2,2,2,2
10985826,4,4,3,3,4,2,3,4,4,4,4,3,4,3,3,4,3,4,2,4,3,4,3,3,4,3,3,3,2,4,4,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,3,4,4,4,3,3,4,3,4,4,4,4,2021-04-30,M,Operations,Asistente Higienista,805,25-29,2,2,3,2
10985831,2,3,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,3,2,3,2,2,3,2,3,3,2,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,L,Operations,Tecnico Supervisor de Turno,805,40-44,2,1,2,2
10986714,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,3,4,4,2,4,4,3,4,4,4,3,4,2,4,4,4,2021-04-30,J,Operations,Especialista Trainee TyM,805,25-29,3,2,3,2
10990148,3,4,3,3,3,3,3,4,4,3,4,4,4,3,3,3,3,4,3,3,3,3,4,3,3,4,3,4,3,3,3,4,3,3,3,3,3,4,4,3,4,4,4,3,4,4,4,4,4,2,3,3,3,3,3,4,4,3,4,4,3,3,3,3,4,2,4,3,2,2,2,4,3,4,2021-04-30,I,Operations,Coordinador Envase y Embalaje,789,20-24,2,2,2,2
10990151,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,3,4,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,2021-04-30,J,Marketing & Sales,Especialista Community Manager,789,25-29,2,3,3,2
10990152,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,3,4,3,3,3,4,4,3,3,3,4,3,3,3,4,3,3,4,2,4,4,3,3,4,3,3,3,3,4,3,2,3,3,1,4,3,2,2,4,4,3,3,2,3,3,3,2,3,4,3,2021-04-30,J,Marketing & Sales,Team Leader Boutique,789,20-24,2,3,3,2
10990154,2,3,2,3,3,2,4,4,3,4,4,4,3,2,2,2,3,3,3,2,2,3,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,4,3,2,3,2,1,4,4,4,3,4,4,3,3,3,3,3,4,3,4,3,4,4,4,3,4,4,3,3,4,3,2,2,3,3,2,2,2021-04-30,I,Operations,Coordinador Procurement Excellence,789,25-29,2,2,2,2
10990155,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,2,3,2,2,3,3,3,3,3,3,3,2,3,2,3,3,2,3,2,3,3,3,4,4,3,4,3,3,4,4,4,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,2021-04-30,K,Marketing & Sales,Coffee Specialist Boutique,789,25-29,2,2,2,2
10990393,2,2,2,2,2,2,3,3,4,4,3,4,3,3,2,1,2,2,2,3,1,2,3,2,3,2,3,2,2,2,2,2,2,2,2,3,2,4,4,3,3,4,3,4,3,4,4,4,3,3,4,3,3,4,4,4,3,2,3,4,4,3,4,4,3,2,4,4,3,4,4,4,4,4,2021-04-30,K,Marketing & Sales,Analista Cuentas Clave,789,25-29,1,1,2,1
10990395,2,2,2,2,3,2,4,4,4,4,3,4,3,3,2,2,3,1,1,3,2,3,2,3,2,4,4,3,4,4,4,2,1,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2021-04-30,J,Operations,Especialista SHE,789,30-34,2,1,3,3
10990414,4,4,3,4,4,2,4,4,3,4,4,4,4,3,4,3,2,3,4,3,3,3,4,4,4,3,4,4,3,4,4,3,3,3,4,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,3,4,3,4,2,3,4,3,4,3,3,4,2,4,2021-04-30,J,Marketing & Sales,Veterinary Adviser Specialist,789,35-39,2,3,3,2
10990415,3,3,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,3,2,2,3,2,3,4,3,3,3,3,3,4,4,4,4,4,4,2,3,2,3,3,2,2,3,3,4,4,3,4,4,4,3,3,4,4,3,3,3,4,3,3,2021-04-30,J,Marketing & Sales,Veterinary Adviser Specialist,789,50-54,2,1,2,2
10990454,3,3,4,4,3,3,4,4,3,4,4,3,4,4,3,4,4,4,4,3,3,3,3,3,2,4,4,4,3,3,4,4,3,3,4,3,4,4,4,4,2,2,2,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3,4,4,3,3,4,4,3,4,2,3,4,3,4,3,4,2021-04-30,J,Operations,Especialista Mantenimiento y Reparacion,789,30-34,2,2,3,2
10990455,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,3,3,4,4,4,3,4,3,4,4,3,4,3,2,2,3,3,2021-03-31,M,Operations,Asistente Mesa de Control,789,25-29,1,1,1,1
10991459,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,4,4,3,3,3,3,4,4,4,3,3,4,4,3,3,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,3,2021-04-30,L,Marketing & Sales,Vendedor Operaciones,789,25-29,2,2,3,2
10991460,3,3,3,4,4,4,3,3,3,4,3,4,3,4,3,4,3,4,4,3,4,4,4,4,3,2,2,4,2,2,3,3,3,4,4,3,4,3,4,3,4,4,4,3,3,4,3,4,3,4,4,4,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,1,4,4,4,4,4,3,2021-04-30,J,Marketing & Sales,Veterinary Adviser Specialist,789,25-29,2,2,2,2
10991465,4,4,3,4,3,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,4,4,3,3,4,4,3,4,4,4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,L,Marketing & Sales,Vendedor Operaciones,789,25-29,2,3,3,2
10991467,3,3,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,3,3,3,3,4,4,4,2021-04-30,L,Marketing & Sales,Vendedor Operaciones,789,30-34,2,3,3,2
10991802,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,H,Marketing & Sales,Jefe Business Unit,3921,30-34,3,2,3,3
10993873,2,4,2,3,2,2,4,4,3,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,4,2,3,2,2,4,4,3,4,4,4,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2021-04-30,K,Marketing & Sales,Sales Information Analyst,774,25-29,2,2,2,2
10993880,3,2,2,3,2,2,3,4,4,3,4,3,3,3,2,2,2,2,2,2,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,2,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,4,2,3,3,2,3,2,3,2021-04-30,K,Marketing & Sales,Asesor Nutricional,774,35-39,2,2,2,2
10994899,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,3,4,3,2,2021-04-30,L,Operations,Settlement Technical,774,25-29,2,1,2,2
10994901,3,3,3,4,4,2,4,4,4,4,4,4,4,2,3,2,3,3,3,4,3,3,4,3,4,4,4,4,2,4,4,2,2,2,4,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,2021-04-30,L,Marketing & Sales,Asesor Nutricional JR.,774,35-39,2,2,2,1
10994904,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,3,4,4,3,4,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2021-04-30,K,Operations,Analista Asignacion,774,25-29,2,2,2,1
10994911,3,3,2,3,3,3,3,4,4,3,4,3,4,3,3,3,4,3,4,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,2021-04-30,K,Operations,Analista Aseguramiento Calidad,774,25-29,2,2,2,2
10994923,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,2,2,3,2,3,4,4,4,4,4,4,3,3,3,3,3,4,3,4,2,2,3,4,4,4,4,4,4,4,3,3,3,4,2,3,4,1,2,3,4,4,4,4,3,4,4,4,4,3,3,3,4,3,3,2021-04-30,I,Operations,Coordinador Agropecuario,774,35-39,2,2,2,2
10994930,3,3,3,4,4,3,4,4,4,4,3,3,4,3,4,4,3,4,4,4,4,3,3,4,4,3,2,3,3,2,3,3,2,3,2,3,2,4,4,4,3,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3,3,2021-04-30,J,Marketing & Sales,Marketing Specialist,774,20-24,2,2,2,2
